institution,project_id,country,title,description,amount_original,original_currency,amount_eur,amount_usd,approval_date,approval_year,closing_date,status,sector,instrument_type,public_private,implementing_entity,source_url,financial_intermediary,guarantee_blended,eu_alignment,humanitarian_dev
UNICEF,XM-DAC-41122-Republic of Cameroon-0690/A0/06/884/002,Cameroon,CASE MANAGEMENT FOR CHILDREN AT RISK,"Output 4.2: By 2026, Government institutions, social workers and community leaders have improved capacities to identify, refer and provide a minimum package of protection services to children at risk",11065227.0,USD,10508288.0,11065227.0,2022-01-01,2022.0,,Closed,governance,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Republic of Cameroon-0690/A0/06/884/003,Cameroon,CHILD PROTECTION SYSTEMS STRENGTHENING,"Output 4.3: By 2026, key stakeholders are equipped to improve and scale up, the protection of children from violence, abuse and exploitation and birth registration legal, regulatory and monitoring frameworks and to ensure increased related budget",3465102.8,USD,3290696.0,3465102.8,2022-01-03,2022.0,,Closed,governance,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Republic of Cameroon-0690/A0/06/884/003,Cameroon,CHILD PROTECTION SYSTEMS STRENGTHENING,"Output 4.3: By 2026, key stakeholders are equipped to improve and scale up, the protection of children from violence, abuse and exploitation and birth registration legal, regulatory and monitoring frameworks and to ensure increased related budget",3465102.8,USD,3290696.0,3465102.8,2022-01-03,2022.0,,Closed,governance,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Republic of Cameroon-0690/A0/06/884/003,Cameroon,CHILD PROTECTION SYSTEMS STRENGTHENING,"Output 4.3: By 2026, key stakeholders are equipped to improve and scale up, the protection of children from violence, abuse and exploitation and birth registration legal, regulatory and monitoring frameworks and to ensure increased related budget",3465102.8,USD,3290696.0,3465102.8,2022-01-03,2022.0,,Closed,governance,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Republic of Cameroon-0690/A0/06/885/001,Cameroon,SAFE DRINKING WATER AND SANITATION,New Element,16635447.0,USD,15798145.0,16635447.0,2022-01-01,2022.0,,Closed,water and sanitation,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Republic of Cameroon-0690/A0/06/885/001,Cameroon,SAFE DRINKING WATER AND SANITATION,New Element,16635447.0,USD,15798145.0,16635447.0,2022-01-01,2022.0,,Closed,water and sanitation,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Republic of Cameroon-0690/A0/06/885/001,Cameroon,SAFE DRINKING WATER AND SANITATION,New Element,16635447.0,USD,15798145.0,16635447.0,2022-01-01,2022.0,,Closed,water and sanitation,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Republic of Cameroon-0690/A0/06/885/001,Cameroon,SAFE DRINKING WATER AND SANITATION,New Element,16635447.0,USD,15798145.0,16635447.0,2022-01-01,2022.0,,Closed,water and sanitation,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Republic of Cameroon-0690/A0/06/885/002,Cameroon,"DECENTRALIZED Water, Sanitation, and Hygiene (WASH) SYSTEMS",New Element,3114220.5,USD,2957474.0,3114220.5,2022-01-01,2022.0,,Closed,water and sanitation,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Republic of Cameroon-0690/A0/06/885/002,Cameroon,"DECENTRALIZED Water, Sanitation, and Hygiene (WASH) SYSTEMS",New Element,3114220.5,USD,2957474.0,3114220.5,2022-01-01,2022.0,,Closed,water and sanitation,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Republic of Cameroon-0690/A0/06/885/002,Cameroon,"DECENTRALIZED Water, Sanitation, and Hygiene (WASH) SYSTEMS",New Element,3114220.5,USD,2957474.0,3114220.5,2022-01-01,2022.0,,Closed,water and sanitation,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Republic of Cameroon-0690/A0/06/885/002,Cameroon,"DECENTRALIZED Water, Sanitation, and Hygiene (WASH) SYSTEMS",New Element,3114220.5,USD,2957474.0,3114220.5,2022-01-01,2022.0,,Closed,water and sanitation,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Republic of Cameroon-0690/A0/06/885/003,Cameroon,WASH ENABLING ENVIRONMENT,New Element,1239018.5,USD,1176656.0,1239018.5,2022-01-03,2022.0,,Closed,climate,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Republic of Cameroon-0690/A0/06/885/003,Cameroon,WASH ENABLING ENVIRONMENT,New Element,1239018.5,USD,1176656.0,1239018.5,2022-01-03,2022.0,,Closed,climate,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Republic of Cameroon-0690/A0/06/885/003,Cameroon,WASH ENABLING ENVIRONMENT,New Element,1239018.5,USD,1176656.0,1239018.5,2022-01-03,2022.0,,Closed,climate,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Republic of Cameroon-0690/A0/06/885/003,Cameroon,WASH ENABLING ENVIRONMENT,New Element,1239018.5,USD,1176656.0,1239018.5,2022-01-03,2022.0,,Closed,climate,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Republic of Cameroon-0690/A0/06/886/001,Cameroon,MONETARY AND MULTIDIMENSIONAL CHILD POVERTY DATA,"By 2026, disaggregated evidence and updated analyses and knowledge on multi-dimensional child poverty are generated to inform policy decision-making, programme implementation and financing for children, adolescents and youths including the most vulnerable.",1484119.2,USD,1409420.0,1484119.2,2022-01-01,2022.0,,Closed,multisector,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Republic of Cameroon-0690/A0/06/886/002,Cameroon,CHILD AND SHOCK RESPONSIVE SOCIAL PROTECTION,"By 2026, institutional actors have the capacity to improve social protection coverage and deliver child and shock responsive social protection programmes.",2662869.8,USD,2528841.0,2662869.8,2022-01-01,2022.0,,Closed,governance,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Republic of Cameroon-0690/A0/06/886/002,Cameroon,CHILD AND SHOCK RESPONSIVE SOCIAL PROTECTION,"By 2026, institutional actors have the capacity to improve social protection coverage and deliver child and shock responsive social protection programmes.",2662869.8,USD,2528841.0,2662869.8,2022-01-01,2022.0,,Closed,governance,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Republic of Cameroon-0690/A0/06/886/003,Cameroon,PUBLIC FINANCE FOR CHILDREN AND DECENTRALIZATION,"By 2026, institutional actors at central and decentralized levels have increased capacity to plan and budget domestic resources for quality delivery of child focused programmes and social policies.",1458190.8,USD,1384797.0,1458190.8,2022-01-03,2022.0,,Closed,governance,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Republic of Cameroon-0690/A0/06/886/003,Cameroon,PUBLIC FINANCE FOR CHILDREN AND DECENTRALIZATION,"By 2026, institutional actors at central and decentralized levels have increased capacity to plan and budget domestic resources for quality delivery of child focused programmes and social policies.",1458190.8,USD,1384797.0,1458190.8,2022-01-03,2022.0,,Closed,governance,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/800/002,Central African Republic,FINANCIAL RESOURCES AND STEWARDSHIP,Staff Costs,-12975.0,USD,-10093.0,-12975.0,2012-01-01,2012.0,,Pipeline,multisector,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/800/888,Central African Republic,HR,Regional Hact Action Plan,-2025.0,USD,-1575.0,-2025.0,2012-01-01,2012.0,,Pipeline,multisector,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/801/001,Central African Republic,"1.1.1: ACSD POLICIES, STRATEGIES,&COORD","By 2016, key policies and strategies necessary for responding to emergency and scale up of high impact integrated interventions are coordinated, strengthened and implemented in functioning Health District/Prefecture (2012-2014) Effective and efficient programme management, supply, logistics and oper",4421372.0,USD,3439151.0,4421372.0,2012-01-01,2012.0,,Pipeline,humanitarian assistance,grant,public,,,no,no,,humanitarian
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/801/001,Central African Republic,"1.1.1: ACSD POLICIES, STRATEGIES,&COORD","By 2016, key policies and strategies necessary for responding to emergency and scale up of high impact integrated interventions are coordinated, strengthened and implemented in functioning Health District/Prefecture (2012-2014) Effective and efficient programme management, supply, logistics and oper",4421372.0,USD,3439151.0,4421372.0,2012-01-01,2012.0,,Pipeline,humanitarian assistance,grant,public,,,no,no,,humanitarian
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/801/002,Central African Republic,(2012-4)CAPACITY FOR ACSD SERVICE PROVIS,"(2012-2014) By 2016, 13 health prefectures have the necessary capacity to implement the high impact package of services.",2052180.0,USD,1596282.0,2052180.0,2012-01-01,2012.0,,Pipeline,health,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/801/002,Central African Republic,(2012-4)CAPACITY FOR ACSD SERVICE PROVIS,"(2012-2014) By 2016, 13 health prefectures have the necessary capacity to implement the high impact package of services.",2052180.0,USD,1596282.0,2052180.0,2012-01-01,2012.0,,Pipeline,health,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/801/002,Central African Republic,(2012-4)CAPACITY FOR ACSD SERVICE PROVIS,"(2012-2014) By 2016, 13 health prefectures have the necessary capacity to implement the high impact package of services.",2052180.0,USD,1596282.0,2052180.0,2012-01-01,2012.0,,Pipeline,health,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/801/003,Central African Republic,1.1.2: ANTENATAL+EMONC,"By 2016 60% of targeted health facilities  have the capacity to provide ANC+ and EmONc care(2012-2014)By 2016, at least 80% of pregnant and lactating women and newborns benefit from Antenatal Car (ANC) + services through fixed and advanced strategies in 13 targeted prefectures.",2733946.0,USD,2126591.0,2733946.0,2012-01-01,2012.0,,Pipeline,health,grant,public,,,no,no,,development
UNICEF,XM-DAC-41122-Central African Republic-0750/A0/04/801/003,Central African Republic,1.1.2: ANTENATAL+EMONC,"By 2016 60% of targeted health facilities  have the capacity to provide ANC+ and EmONc care(2012-2014)By 2016, at least 80% of pregnant and lactating women and newborns benefit from Antenatal Car (ANC) + services through fixed and advanced strategies in 13 targeted prefectures.",2733946.0,USD,2126591.0,2733946.0,2012-01-01,2012.0,,Pipeline,health,grant,public,,,no,no,,development
